FEE_PROD_ID,CO_CL_CD,SVC_CD,SKB_CB_CRDT_GR,VAL_1,VAL_2,VAL_3,VAL_4,VAL_5,VAL_6,VAL_7,VAL_8,VAL_9,VAL_10,VAL_11,VAL_12,VAL_13,VAL_14,VAL_15,VAL_16,COL_CNT,COL_AMT
NT00000537,B,T,1,52,N,N,Y,J,0,YN,0,0,0,5628,5628,0,5,0,0,0,0
NT00000299,B,T,1,34,N,N,Y,J,0,YN,0,0,0,1607,1607,0,3,0,0,0,0
NT00000533,B,T,2,29,N,N,Y,J,0,YN,0,0,0,1751,1751,3,1,0,0,0,0
NT00000299,B,T,6,32,N,N,Y,J,0,YN,0,0,0,315,2877,0,1,0,0,0,0
NT00000345,B,T,4,32,N,Y,Y,J,0,YN,0,0,0,3849,3849,1,5,0,0,0,0
NT00000309,B,T,3,24,N,N,Y,F,0,YN,0,0,0,601,601,0,1,0,0,0,0
NT00000537,B,T,1,39,N,N,Y,J,0,YN,0,0,0,999,5471,1,2,0,0,0,0
NI00000278,B,I,3,27,N,N,Y,J,0,YN,0,0,0,659,2077,0,1,0,0,0,0
NT00000321,B,T,1,50,N,N,Y,J,0,YN,0,0,0,4620,4620,1,1,0,0,0,0
NI00000541,B,I,1,72,N,Y,Y,F,0,YN,0,0,0,10078,10078,1,1,0,0,0,0
NT00000533,B,T,1,37,N,N,N,1,0,YN,0,0,0,5939,5939,2,4,0,0,0,0
NT00000537,B,T,2,51,N,N,Y,J,0,YN,0,0,0,5788,6510,0,2,0,0,0,0
NT00000281,B,T,3,39,N,Y,Y,J,0,YN,0,0,0,3070,3070,0,2,0,0,0,0
NT00000327,B,T,1,50,N,Y,Y,K,1,YY,0,0,0,6964,6964,4,2,0,0,0,0
NP00000029,B,P,7,44,N,Y,Y,F,0,YN,0,0,0,7986,7986,1,6,0,0,0,0
NT00000345,B,T,1,67,N,Y,N,1,0,YN,0,0,0,12802,12802,1,3,0,0,0,0
NT00000345,B,T,6,37,N,N,Y,J,0,YN,0,0,0,3211,4240,2,4,0,0,1,32120
NT00000339,B,T,5,44,N,N,Y,J,0,YN,0,0,0,7130,7130,1,5,0,0,1,28493
NI00000541,B,I,6,37,N,N,Y,J,0,YN,0,0,0,3211,4240,2,4,0,0,1,4069
NI00000278,B,I,5,44,N,N,Y,J,0,YN,0,0,0,7130,7130,1,5,0,0,1,21840
NT00000537,B,T,2,27,N,Y,Y,J,0,YN,0,0,0,217,217,0,1,0,0,0,0
NT00000537,B,T,5,34,N,Y,Y,J,0,YN,0,0,0,4248,5782,0,3,0,0,0,0
NI00000278,B,I,3,30,N,Y,N,1,0,YN,0,0,0,1882,1882,2,3,0,0,0,0
NT00000345,B,T,1,35,N,N,Y,J,0,YN,0,0,0,1859,1859,0,2,0,0,0,0
NI00000278,B,I,5,34,N,Y,Y,J,0,YN,0,0,0,4248,5782,0,3,0,0,0,0
NT00000345,B,T,3,60,N,N,Y,F,0,YN,0,0,0,10278,5880,2,3,0,0,0,0
NI00000278,B,I,2,27,N,Y,Y,J,0,YN,0,0,0,217,217,0,1,0,0,0,0
NT00000345,B,T,3,30,N,Y,N,1,0,YN,0,0,0,1882,1882,2,3,0,0,0,0
NI00000541,B,I,3,60,N,N,Y,F,0,YN,0,0,0,10278,5880,2,3,0,0,0,0
NT00000392,B,T,3,60,N,N,Y,F,0,YN,0,0,0,10278,5880,2,3,0,0,0,0
NI00000541,B,I,1,35,N,N,Y,J,0,YN,0,0,0,1859,1859,0,2,0,0,0,0
NI00000278,B,I,7,33,N,N,Y,J,0,YN,0,0,0,1888,1888,0,2,0,0,3,49518
NI00000278,B,I,8,24,N,N,Y,J,0,NN,0,0,0,574,574,0,2,0,0,5,160899
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000537,B,T,10,43,N,N,Y,F,0,YN,0,7,3,432,3421,0,6,0,1,5,446999
NI00000278,B,I,8,48,N,N,Y,J,0,YN,0,767,1,0,7526,0,0,0,1,5,157588
NI00000278,B,I,7,53,N,N,Y,2,0,YN,0,0,0,1112,1112,0,3,0,0,2,32677
NI00000278,B,I,6,38,N,N,Y,F,0,YN,0,0,0,1560,1560,0,8,0,0,4,132256
NI00000278,B,I,7,38,N,N,Y,F,0,NN,0,0,0,2125,2498,2,1,0,0,4,87595
NI00000541,B,I,6,20,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,5,392943
NT00000537,B,T,9,46,N,Y,Y,J,0,NN,0,0,4,1224,1322,1,3,0,1,5,117740
NI00000278,B,I,10,34,N,Y,Y,J,0,YN,0,335,7,2833,3807,4,2,141,1,4,89937
NT00000537,B,T,6,38,N,N,Y,F,0,YN,0,0,0,1560,1560,0,8,0,0,4,89278
NT00000537,B,T,9,30,N,Y,Y,F,1,YY,0,739,6,0,3087,0,0,0,1,5,58107
NT00000539,B,T,8,24,N,N,Y,J,0,NN,0,0,0,574,574,0,2,0,0,5,266229
NT00000537,B,T,7,38,N,N,Y,F,0,NN,0,0,0,2125,2498,2,1,0,0,4,83168
NT00000533,B,T,8,48,N,N,Y,J,0,YN,0,767,1,0,7526,0,0,0,1,5,135820
NI00000278,B,I,3,46,N,N,Y,F,0,YN,0,0,0,6439,6439,0,3,0,0,2,67848
NP00000055,B,P,3,36,N,Y,Y,F,0,YN,0,0,0,623,5523,5,3,0,0,1,5516
NI00000541,B,I,5,35,N,Y,Y,J,0,YN,0,0,0,1632,3477,1,1,0,0,1,23660
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NP00000029,B,P,4,43,N,N,Y,J,0,YN,0,0,0,8231,8231,1,4,0,0,2,2269
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000537,B,T,7,41,N,N,Y,J,0,YN,0,0,1,2471,2471,1,2,0,1,1,59338
NI00000278,B,I,3,45,N,Y,N,1,0,YN,0,0,0,127,1790,3,1,0,0,1,23278
NT00000281,B,T,2,67,N,N,Y,F,0,NN,0,0,0,4465,4465,0,2,0,0,1,6559
NI00000278,B,I,10,34,N,Y,Y,F,0,YN,0,837,17,3473,4526,3,1,0,1,5,145924
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000533,B,T,7,33,N,N,Y,J,0,YN,0,0,0,1888,1888,0,2,0,0,4,158508
NI00000278,B,I,6,39,N,N,Y,F,0,YN,0,0,0,3338,5498,0,4,0,0,3,77569
NT00000537,B,T,8,51,N,N,Y,F,0,NN,0,0,1,693,5314,0,1,0,2,4,232576
NT00000327,B,T,5,46,N,Y,Y,F,0,YN,0,0,0,7556,7556,0,5,0,0,1,38198
NT00000537,B,T,8,32,N,N,Y,J,0,NN,0,0,8,2098,2098,1,1,0,1,4,91816
NI00000541,B,I,8,32,N,N,Y,J,0,YN,0,1205,6,2000,2274,1,1,950,1,4,159088
NI00000278,B,I,9,46,N,Y,Y,J,0,NN,0,0,4,1224,1322,1,3,0,1,4,145879
NT00000309,B,T,9,49,N,N,Y,F,0,YN,0,1135,7,3891,5797,3,1,488,1,1,1219
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,9,60,N,N,Y,F,0,YN,0,1455,4,5815,5815,1,1,0,1,4,150593
NI00000278,B,I,8,48,N,N,Y,2,0,YN,0,0,0,5954,5963,2,4,0,0,3,33036
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,7,33,N,N,Y,J,0,YN,0,0,5,519,4263,0,1,0,1,1,15574
NI00000278,B,I,9,42,N,Y,Y,J,2,YY,0,1008,2,3911,3911,1,2,0,1,1,20146
NI00000541,B,I,4,31,N,Y,Y,J,0,YN,0,0,0,2874,2878,5,2,0,0,2,48637
NI00000278,B,I,8,41,N,N,Y,J,0,YN,0,0,1,0,4225,0,0,0,5,3,77263
NP00000927,B,P,1,41,N,Y,Y,J,0,YN,0,0,0,7405,7405,4,2,0,0,1,2344
NI00000278,B,I,1,43,N,Y,Y,J,0,YN,0,0,0,6769,6777,2,4,0,0,2,46448
NT00000533,B,T,1,43,N,Y,Y,J,0,YN,0,0,0,6769,6777,2,4,0,0,2,43485
NT00000537,B,T,2,53,N,Y,Y,J,0,YN,0,0,0,3023,3023,1,3,0,0,1,16500
NT00000345,B,T,5,35,N,Y,Y,J,0,YN,0,0,0,1632,3477,1,1,0,0,1,14260
NI00000278,B,I,4,37,N,Y,Y,J,0,YN,0,0,0,0,2379,1,0,0,0,1,18525
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,12340
NI00000541,B,I,4,40,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,1,23958
NT00000345,B,T,7,31,N,Y,Y,F,0,YN,0,0,1,0,0,0,0,0,1,1,12012
NI00000541,B,I,8,46,N,Y,Y,J,0,YN,0,426,2,0,0,0,0,0,2,5,143160
NT00000317,B,T,3,35,N,N,N,1,0,YN,0,0,0,1012,3826,1,2,0,0,1,13370
NT00000309,B,T,8,48,N,N,Y,2,0,YN,0,0,0,5954,5963,2,4,0,0,4,48238
NT00000335,B,T,3,33,N,Y,N,1,0,YN,0,0,0,2482,2371,0,3,0,0,3,53850
NI00000278,B,I,1,46,N,N,Y,F,0,YN,0,0,0,5912,5912,0,2,0,0,4,73185
NT00000537,B,T,7,63,N,Y,Y,F,0,NN,0,0,0,5095,5095,0,3,0,0,4,145854
NT00000533,B,T,5,19,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,4,137914
NT00000345,B,T,1,46,N,N,Y,F,0,YN,0,0,0,5912,5912,0,2,0,0,4,87562
NT00000537,B,T,8,41,N,N,Y,F,0,YN,0,0,0,379,5712,0,3,0,1,4,672577
NT00000537,B,T,8,41,N,N,Y,J,0,YN,0,0,1,0,4225,0,0,0,5,3,66101
NT00000345,B,T,1,41,N,Y,Y,J,0,YN,0,0,0,7405,7405,4,2,0,0,1,11888
NP00000055,B,P,3,36,N,Y,Y,F,0,YN,0,0,0,623,5523,5,3,0,0,1,2590
NI00000541,B,I,2,66,N,Y,Y,J,0,YN,0,0,0,5457,5457,2,6,0,0,1,41341
NI00000542,B,I,6,31,N,N,Y,J,0,YN,0,0,0,2791,3814,0,2,0,0,3,90864
NI00000541,B,I,6,34,N,Y,Y,F,0,YN,0,0,0,4116,4116,0,3,0,0,3,106398
NI00000278,B,I,3,56,N,N,Y,J,0,YN,0,0,0,1959,5975,0,2,0,0,1,12555
NT00000345,B,T,1,45,N,Y,Y,F,0,NN,0,0,0,4517,4517,4,6,0,0,1,29665
NI00000278,B,I,7,35,N,N,Y,J,0,YN,0,0,1,0,4859,0,0,739,1,3,49821
NT00000345,B,T,7,33,N,N,Y,J,0,YN,0,0,5,519,4263,0,1,0,1,2,40514
NT00000299,B,T,3,28,N,N,Y,F,0,YN,0,0,0,2601,2601,0,4,0,0,1,8189
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000537,B,T,6,25,N,N,Y,J,0,YN,0,0,0,0,1867,2,0,0,0,5,273364
NT00000345,T,T,6,37,N,Y,Y,J,0,YN,0,0,0,1936,1936,1,6,0,0,5,117050
NT00000537,B,T,1,48,N,Y,N,1,0,YN,0,0,0,1252,5877,1,2,0,0,1,24440
NT00000537,B,T,10,34,N,Y,Y,F,0,YN,0,837,17,3473,4526,3,1,0,1,5,131377
NI00000541,B,I,9,37,N,Y,Y,F,0,NN,0,0,1,0,2154,1,0,0,2,4,127072
NI00000542,B,I,8,33,N,N,Y,J,0,YN,0,0,1,0,0,0,0,0,1,3,116983
NT00000309,T,T,6,37,N,Y,Y,J,0,YN,0,0,0,1936,1936,1,6,0,0,5,91540
NI00000567,T,I,6,37,N,Y,Y,J,0,YN,0,0,0,1936,1936,1,6,0,0,5,163660
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000541,B,I,7,31,N,Y,Y,F,0,YN,0,0,1,0,0,0,0,0,1,1,22738
NT00000537,B,T,8,25,N,N,Y,K,1,YY,0,0,3,719,719,0,1,184,3,5,110300
NP00000029,B,P,4,31,N,Y,Y,J,0,YN,0,0,0,2874,2878,5,2,0,0,2,3958
NT00000345,B,T,6,35,N,N,N,1,0,YN,0,0,0,2035,3345,0,1,0,0,5,166480
NT00000345,B,T,8,32,N,N,Y,J,0,YN,0,1205,6,2000,2274,1,1,950,1,4,112346
NI00000278,B,I,6,25,N,N,Y,J,0,YN,0,0,0,0,1867,2,0,0,0,5,314386
NI00000278,B,I,2,53,N,Y,Y,J,0,YN,0,0,0,3023,3023,1,3,0,0,1,19800
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000537,B,T,8,53,N,N,Y,J,0,YN,0,286,1,0,134,1,0,0,1,1,17380
NT00000537,B,T,6,39,N,N,Y,F,0,YN,0,0,0,3338,5498,0,4,0,0,3,72359
NI00000278,B,I,7,43,N,Y,Y,K,0,YN,0,0,0,3044,3044,0,2,0,0,1,16346
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,1,48,N,Y,N,1,0,YN,0,0,0,1252,5877,1,2,0,0,1,37430
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,7,26,N,N,Y,J,0,YN,0,0,3,2080,2253,2,1,0,1,1,19602
NT00000345,B,T,3,34,N,N,Y,J,0,YN,0,0,0,3759,3759,0,5,0,0,1,5767
NT00000345,B,T,8,46,N,Y,Y,J,0,YN,0,426,2,0,0,0,0,0,2,5,182834
NT00000533,B,T,9,33,N,N,Y,F,0,YN,0,662,10,1218,1405,2,1,0,1,5,78909
NI00000278,B,I,9,37,N,N,Y,F,0,NN,0,2266,2,0,0,0,0,0,2,5,125082
NT00000537,B,T,8,46,N,N,Y,F,0,NN,0,1617,1,0,0,0,0,0,1,5,119338
NI00000278,B,I,8,46,N,N,Y,F,0,NN,0,1617,1,0,0,0,0,0,1,5,148400
NT00000537,B,T,4,37,N,Y,Y,J,0,YN,0,0,0,0,2379,1,0,0,0,1,16387
NT00000299,B,T,2,53,N,Y,Y,J,0,YN,0,0,0,3023,3023,1,3,0,0,1,8250
NI00000278,B,I,4,46,N,N,Y,F,0,NN,0,0,0,1539,1539,0,2,0,0,4,82929
NI00000278,B,I,7,63,N,Y,Y,F,0,NN,0,0,0,5095,5095,0,3,0,0,4,103001
NI00000278,B,I,10,43,N,N,Y,F,0,YN,0,7,3,432,3421,0,6,0,1,5,278082
NT00000537,B,T,2,47,N,N,Y,F,0,YN,0,0,0,943,2052,1,1,0,0,1,5183
NT00000537,B,T,6,57,N,N,Y,J,0,YN,0,0,3,1611,1826,3,2,0,1,3,76669
NT00000281,B,T,9,45,N,Y,Y,F,1,YY,0,1127,6,3493,6005,7,1,0,2,2,19646
NT00000281,B,T,3,32,N,N,Y,J,0,YN,0,0,0,4443,4443,1,5,0,0,1,9829
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,3,28,N,N,Y,J,0,YN,0,0,0,676,1350,0,2,0,0,2,31465
NT00000345,B,T,1,67,N,N,Y,J,0,YN,0,0,0,12663,12663,4,2,0,0,2,45512
NI00000278,B,I,5,19,N,N,Y,K,0,YN,0,0,0,0,0,0,0,0,0,1,19977
NI00000542,B,I,7,68,N,N,Y,J,0,YN,0,0,2,123,2674,3,1,0,1,1,11785
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NP00000029,B,P,6,45,N,N,Y,K,0,YN,0,0,3,2175,8212,4,1,0,1,1,4143
NT00000345,B,T,2,66,N,Y,Y,J,0,YN,0,0,0,5457,5457,2,6,0,0,1,43787
NI00000541,B,I,2,33,N,N,N,1,0,YN,0,0,0,4107,4107,5,3,0,0,1,43390
NI00000278,B,I,6,28,N,Y,Y,F,0,NN,0,0,0,1709,1709,0,2,0,0,1,12668
NT00000303,B,T,9,42,N,Y,Y,J,2,YY,0,1008,2,3911,3911,1,2,0,1,1,12012
NI00000278,B,I,8,41,N,N,Y,F,0,YN,0,0,0,379,5712,0,3,0,1,4,99063
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,2,27,N,N,Y,F,0,NN,0,0,0,1566,1566,0,1,0,0,2,9217
NI00000278,B,I,8,32,N,Y,Y,F,0,NN,0,0,0,0,750,0,1,0,0,5,222325
NI00000541,B,I,1,41,N,Y,Y,J,0,YN,0,0,0,7405,7405,4,2,0,0,1,25176
NP00000029,B,P,4,40,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,1,2787
NP00000029,B,P,4,26,N,Y,N,1,0,YN,0,0,0,0,0,0,0,0,0,4,30490
NT00000529,B,T,6,35,N,N,N,1,0,YN,0,0,0,2035,3345,0,1,0,0,5,49610
NT00000537,B,T,7,35,N,N,Y,J,0,YN,0,0,1,0,4859,0,0,739,1,3,72344
NI00000541,B,I,1,45,N,Y,Y,F,0,NN,0,0,0,4517,4517,4,6,0,0,1,17209
NP00000041,B,P,9,37,N,N,Y,F,0,NN,0,2266,2,0,0,0,0,0,2,5,46209
NT00000345,B,T,6,34,N,Y,Y,F,0,YN,0,0,0,4116,4116,0,3,0,0,4,96618
NT00000327,B,T,1,56,N,N,N,1,0,YN,0,0,0,5583,5583,0,2,0,0,2,54670
NT00000537,B,T,4,43,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,1,16176
NI00000278,B,I,3,35,N,N,Y,J,0,YN,0,0,0,3189,3443,1,3,0,0,1,18525
NT00000345,B,T,8,33,N,N,Y,J,0,YN,0,0,1,0,0,0,0,0,1,3,127912
NT00000537,B,T,3,32,N,N,Y,J,0,YN,0,0,0,4443,4443,1,5,0,0,1,23484
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,4,41,N,N,Y,J,0,YN,0,0,0,4169,4835,0,3,0,0,1,40524
NT00000537,B,T,3,35,N,N,Y,J,0,YN,0,0,0,3189,3443,1,3,0,0,1,16387
NT00000345,B,T,1,45,N,Y,Y,F,0,NN,0,0,0,4517,4517,4,6,0,0,1,10290
NT00000537,B,T,9,55,N,Y,Y,1,1,YY,0,1251,5,0,7361,1,0,0,2,1,9262
NT00000345,B,T,6,20,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,5,733738
NT00000345,B,T,9,37,N,Y,Y,F,0,NN,0,0,1,0,2154,1,0,0,2,4,118512
NI00000541,B,I,6,35,N,N,N,1,0,YN,0,0,0,2035,3345,0,1,0,0,5,151170
NT00000537,B,T,2,27,N,N,Y,F,0,NN,0,0,0,1566,1566,0,1,0,0,2,39886
NI00000278,B,I,8,32,N,N,Y,J,0,NN,0,0,8,2098,2098,1,1,0,1,4,99830
NI00000278,B,I,5,19,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,4,152888
NT00000345,B,T,7,53,N,N,Y,2,0,YN,0,0,0,1112,1112,0,3,0,0,4,140865
NT00000537,B,T,8,32,N,Y,Y,F,0,NN,0,0,0,0,750,0,1,0,0,5,675954
NT00000537,B,T,7,26,N,N,Y,J,0,YN,0,0,3,2080,2253,2,1,0,1,1,18029
NT00000345,B,T,4,31,N,Y,Y,J,0,YN,0,0,0,2874,2878,5,2,0,0,2,26563
NT00000533,B,T,7,33,N,N,Y,J,0,YN,0,0,0,1888,1888,0,2,0,0,4,273496
NI00000278,B,I,6,57,N,N,Y,J,0,YN,0,0,3,1611,1826,3,2,0,1,2,56538
NI00000278,B,I,3,28,N,N,Y,F,0,YN,0,0,0,2601,2601,0,4,0,0,1,19480
NT00000345,B,T,3,46,N,N,Y,F,0,YN,0,0,0,6439,6439,0,3,0,0,2,37114
NI00000278,B,I,9,33,N,N,Y,F,0,YN,0,662,10,1218,1405,2,1,0,1,4,100926
NT00000345,B,T,6,35,N,N,Y,J,1,YY,0,0,0,616,2547,3,1,0,0,5,55155
NT00000339,B,T,5,47,N,Y,Y,F,0,YN,0,0,0,663,3812,1,4,0,0,2,46361
NT00000537,B,T,6,28,N,Y,Y,F,0,NN,0,0,0,1709,1709,0,2,0,0,1,17442
NT00000345,B,T,2,33,N,N,N,1,0,YN,0,0,0,4107,4107,5,3,0,0,1,29660
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000345,B,T,4,40,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,1,16368
NT00000537,B,T,6,58,N,N,Y,F,0,YN,0,0,0,0,0,0,0,0,0,3,43432
NT00000537,B,T,7,53,N,N,Y,2,0,YN,0,0,0,1112,1112,0,3,0,0,4,57194
NP00000929,B,P,8,24,N,N,Y,J,0,NN,0,0,0,574,574,0,2,0,0,5,26272
NT00000537,B,T,9,37,N,N,Y,F,0,NN,0,2266,2,0,0,0,0,0,2,5,223638
NI00000278,B,I,8,51,N,N,Y,F,0,NN,0,0,1,693,5314,0,1,0,2,4,95642
NI00000278,B,I,4,55,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,5,180011
NT00000537,B,T,4,41,N,N,Y,J,0,YN,0,0,0,4169,4835,0,3,0,0,1,28564
NT00000537,B,T,9,60,N,N,Y,F,0,YN,0,1455,4,5815,5815,1,1,0,1,4,114402
NT00000299,B,T,10,43,N,N,Y,F,0,YN,0,7,3,432,3421,0,6,0,1,5,177717
NT00000345,B,T,6,34,N,Y,Y,F,0,YN,0,0,0,4116,4116,0,3,0,0,4,91995
NT00000345,B,T,7,68,N,N,Y,J,0,YN,0,0,2,123,2674,3,1,0,1,1,13318
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000278,B,I,1,53,N,Y,N,1,0,NN,0,0,0,1588,6441,2,1,0,0,1,44120
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000537,B,T,4,24,N,N,Y,J,0,YN,0,0,0,820,820,0,1,0,0,2,46508
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NT00000345,B,T,1,45,N,N,Y,F,0,YN,0,0,0,3995,3995,1,7,0,0,0,0
NT00000333,B,T,9,55,N,N,N,1,0,NN,0,99,2,652,6129,1,1,0,1,1,7710
NI00000541,B,I,1,27,N,Y,Y,J,0,YN,0,0,0,340,340,0,2,0,0,0,0
NT00000537,B,T,3,28,N,N,Y,F,0,YN,0,0,0,2601,2601,0,4,0,0,1,16379
NI00000278,B,I,2,23,N,N,Y,F,0,YN,0,0,0,495,1847,1,1,0,0,0,0
NT00000299,B,T,2,25,N,Y,Y,K,0,YN,0,0,0,404,932,4,1,0,0,0,0
NI00000278,B,I,1,56,N,Y,Y,F,0,YN,0,0,0,1966,4022,0,2,0,0,0,0
NI00000542,B,I,4,25,N,N,Y,F,0,NN,0,0,0,781,1303,0,3,0,0,0,0
NT00000303,B,T,4,39,N,N,Y,J,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,1,39,N,N,Y,F,0,YN,0,0,0,6605,6605,1,2,0,0,0,0
NT00000533,B,T,1,65,N,N,Y,F,0,NN,0,0,0,6539,6539,1,3,0,0,0,0
NT00000537,B,T,4,28,N,Y,Y,2,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,2,56,N,Y,Y,J,0,YN,0,0,0,1651,2911,0,3,0,0,0,0
NI00000278,B,I,1,39,N,Y,Y,F,0,YN,0,0,0,5430,5430,3,4,0,0,0,0
NT00000345,B,T,1,46,N,N,Y,J,0,YN,0,0,0,8039,8471,1,3,0,0,0,0
NT00000299,B,T,5,28,N,N,Y,J,0,YN,0,0,0,0,1373,0,1,0,0,0,0
NI00000541,B,I,1,45,N,N,Y,F,0,YN,0,0,0,3995,3995,1,7,0,0,0,0
NT00000529,B,T,1,56,N,Y,Y,F,0,YN,0,0,0,1966,4022,0,2,0,0,0,0
NI00000278,B,I,2,39,N,N,Y,F,0,YN,0,0,0,3760,3760,0,3,0,0,0,0
NI00000541,B,I,1,50,N,Y,Y,F,0,NN,0,0,0,6075,10843,2,7,0,0,0,0
NT00000537,B,T,1,37,N,N,Y,F,0,YN,0,0,0,6174,6174,0,3,0,0,0,0
NT00000537,B,T,2,61,N,Y,Y,F,0,NN,0,0,0,9183,9183,0,1,0,0,0,0
NT00000345,B,T,4,52,N,N,Y,F,0,YN,0,0,0,200,561,1,4,0,0,0,0
NI00000278,B,I,6,41,N,N,Y,F,0,NN,0,0,0,5102,5102,0,8,0,0,0,0
NI00000278,B,I,4,44,N,N,Y,J,0,YN,0,0,0,5587,6629,3,2,0,0,0,0
NI00000278,B,I,6,33,N,Y,Y,J,0,YN,0,0,1,1197,2967,3,2,0,1,0,0
NI00000278,B,I,6,36,N,N,Y,2,0,YN,0,0,0,5011,5011,0,3,0,0,0,0
NT00000327,B,T,1,47,N,N,Y,J,0,YN,0,0,0,6034,6034,1,3,0,0,0,0
NI00000278,B,I,5,27,N,Y,Y,J,0,YN,0,0,0,0,1222,4,0,0,0,0,0
NT00000345,B,T,2,66,N,N,Y,F,0,YN,0,0,0,7360,7360,2,2,0,0,0,0
NI00000278,B,I,4,25,N,N,Y,J,0,YN,0,0,0,505,1196,2,2,0,0,0,0
NT00000327,B,T,2,33,N,N,N,1,0,YN,0,0,0,3763,3763,0,3,0,0,0,0
NT00000345,B,T,1,50,N,N,Y,J,0,YN,0,0,0,4021,5907,2,6,0,0,0,0
NT00000529,B,T,1,42,N,Y,Y,F,0,NN,0,0,0,5759,5759,1,3,0,0,0,0
NP00000055,B,P,1,45,N,Y,Y,J,0,YN,0,0,0,6819,6819,2,2,0,0,0,0
NT00000537,B,T,3,27,N,Y,Y,J,0,YN,0,0,0,1197,1197,0,1,0,0,0,0
NT00000537,B,T,4,40,N,N,Y,F,0,YN,0,0,0,4423,4631,1,4,0,0,0,0
NT00000537,B,T,4,40,N,N,Y,J,0,YN,0,0,0,5809,5809,0,6,0,0,0,0
NI00000541,B,I,4,38,N,Y,Y,F,0,YN,0,0,0,224,4613,0,1,0,0,0,0
NT00000345,B,T,1,35,N,Y,Y,F,0,YN,0,0,0,5895,3757,4,4,0,0,0,0
NT00000537,B,T,5,60,N,N,Y,J,0,YN,0,0,0,6364,6364,0,6,0,0,0,0
NI00000278,B,I,3,30,N,N,N,1,0,YN,0,0,0,195,195,0,3,0,0,0,0
NT00000537,B,T,1,49,N,Y,Y,J,0,YN,0,0,0,287,4197,3,1,0,0,0,0
